,cell_id,angle,perpendicularity,sphericity,columnarity
501,8063,84.66817885860769,0.9070764175716249,-0.4877218215293564,125.96269727710117
502,8171,57.57970529670344,0.46387416975863405,-0.1630454524336482,66.96781439780058
503,8174,74.1876790058161,0.7275128420559711,-0.16370587219578647,86.33263770364425
504,8182,75.24557987124047,0.7453234490193716,-0.17728138926647263,88.5852208069753
505,8184,64.2741980449025,0.5659351782214698,-0.12182977692094221,72.10470925448544
506,8187,136.87732302573858,1.729891787970303,-0.20619022343809434,165.10008884402382
507,8191,175.55925632071796,1.9969979443651513,-0.2574497025050635,220.75693463249698
508,8192,108.44611125347089,1.3164125836003255,-0.33967457440678905,145.2824979395649
509,8200,24.62478840844356,0.09094407549001082,-0.23885100499132794,30.506443867499108
510,8203,60.579649824754746,0.5087868417585082,-0.08959443857799276,66.00724954005504
511,8204,150.2447854747836,1.8681536499150093,-0.4473083412323169,217.45053124431436
512,8217,124.55853320048412,1.5672478661102351,-0.2057547379643503,150.18704156037356
513,8221,110.94762153085192,1.3575143424023526,-0.16711713822059804,129.4888705334699
514,8222,81.70988310568804,0.8558144871550418,-0.2718627277470447,103.92375481069254
515,8231,126.78189998585628,1.5987706137129571,-0.21448584312303143,153.9748226970625
516,8241,145.59453254992664,1.825059582542272,-0.0939454770620316,159.272480367953
517,8246,28.917549974543274,0.12468354579966812,-0.3056756367694342,37.75694047682372
518,8254,77.14830513896962,0.7775717685280287,-0.42592286537109425,110.00753232228307
519,8258,103.03879438140898,1.2256107386510544,-0.10252222850385984,113.60256120374201
520,8260,24.142683881498282,0.08747027173071387,-0.5497123995995798,37.414216570770805
521,8369,150.0759066333473,1.8666870539266183,-0.32506858506226655,198.86086925458633
522,8374,76.89944500934575,0.7733392582391048,-0.09363857909787177,84.10019977343582
523,8381,69.8307395800556,0.6552053586385933,-0.14895184456459387,80.23215704781468
524,8382,28.694395033175695,0.1228068625675941,-0.04868713212931097,30.091442835526564
525,8385,15.053933256424498,0.03431823132002021,-0.4379931705093194,21.647453212041547
526,8386,146.17532225625524,1.8307447912986954,-0.10052113697879017,160.86903184769508
527,8390,141.52750896174393,1.7829069495837824,-0.22445892215434293,173.29462107848607
528,8395,94.46324617230852,1.077819581777474,-0.224009100445002,115.62387297248212
529,8400,160.43206155807482,1.942245017190632,-0.33348565941963026,213.9338533988201
530,8402,90.46583835453809,1.008130323494107,-0.21467353669937306,109.88645982458058
531,8403,120.25005682013867,1.5037748337096541,-0.1396724373954772,137.04567535315206
532,8415,101.73284062385001,1.2033485300219466,-0.17714697507109434,119.75450560575479
533,8426,60.66352882732341,0.5100625386757506,-0.2901826760777855,78.267033962758
534,8432,151.81096512497993,1.8813938715253844,-0.25607761055655964,190.68635433047
535,8439,55.76313528243259,0.43738458603874086,-0.3172145265098951,73.45201183775667
536,8440,144.9216734189531,1.8183671675714932,-0.14299177518663475,165.64428076414694
537,8441,116.07674227643244,1.439574602807171,-0.13656353942353228,131.9285930464552
538,8448,71.5913193219109,0.6842072058743645,-0.34082746698944133,95.99160734483004
539,8450,102.52027805594412,1.2167851299278483,-0.23005414699359705,126.10549317365073
540,8463,13.658553417295545,0.028279810392390692,-0.2920234882949133,17.647171831276598
541,8532,153.72814747797958,1.8967039880801426,-0.27179823962653815,195.51118734354327
542,8544,138.9453190650843,1.7540831185820842,-0.11823308259911935,155.3732524508674
543,8546,19.570644496776488,0.05777080219277486,-0.46636550964156753,28.697718091529595
544,8549,114.85518002805148,1.4203261439227277,-0.213992349904488,139.43330990095723
545,8552,119.8828216796743,1.4982278058870584,-0.1371877595215527,136.32927739103064
546,8554,49.62703596970884,0.3522395156370063,-0.20242351889825172,59.67271522318742
547,8571,31.486994045422968,0.14724125214865957,-0.3838142864721308,43.57215219811921
548,8603,108.85593921047418,1.3231897773184556,-0.1569370453845993,125.93946868273154
549,8610,161.7098890065004,1.9494796572552942,-0.04088705005320903,168.32172933240804
550,8613,76.06428768231723,0.7591669590437194,-0.29725218382846275,98.67456330724247
551,8627,131.72057678924585,1.6654984539517441,-0.3447421345179176,177.13020959150174
552,8629,75.14029152892567,0.7435468451999883,-0.06772292954489556,80.22901219812202
553,8694,129.9690524769404,1.64237374762731,-0.21554969484570696,157.98384207773057
554,8712,98.0694183632293,1.1403727865149578,-0.15026365543800568,112.80568765316721
555,8716,48.88277138181087,0.3423981903457052,-0.519731716173855,74.28869804341365
556,8720,82.7238187560121,0.873347748474934,-0.12575380456977436,93.12665369312107
557,8733,88.1340424141398,0.967438652985356,-0.24370624430505994,109.61285888631267
558,8734,8.40324975452022,0.010735954299333272,-0.2543011938506743,10.540206199320096
559,8769,96.94667527121638,1.120945535905342,-0.44639333130997016,140.22302460496056
560,8780,112.96057748927402,1.3900976802816074,-0.4453548003538401,163.26811292486414
561,8785,103.98224926445981,1.2416212778594367,-0.08706722270123946,113.03569491814433
562,8790,117.76807068093508,1.4658936159626177,-0.055997863773612266,124.36283105980722
563,8794,124.30138959981183,1.5635460842097715,-0.05977721468064612,131.73178045102242
564,8870,87.27428289313684,0.9524452041393184,-0.3535683164470971,118.13170416479092
565,8873,124.91201740792155,1.5723178822495552,-0.09658016829924487,136.97604107177682
566,8881,57.554309006931405,0.4635000591844043,-0.5054711561433565,86.64635212169702
567,8886,106.99973232971071,1.292367237123977,-0.12809868648526757,120.70625749542187
568,8906,132.45315248234937,1.67498715188296,-0.18048881361582292,156.3594648335643
569,8915,98.06337941492183,1.1402684297941037,-0.20716382790448384,118.3785644717668
570,8916,103.90393141715337,1.2402946487623054,-0.07408262239949104,111.60140713415296
